,Sample_ID,Date.x,Region,Site,Genus,Treatment,Symbiont_ITS,Symbiont_speciesID,psba_sequence,Coral_speciesID,Holobiont_ID,Holobiont_ID2,Holobiont_ID_Region,Whole.colony.tag,Ethanol.x,Field.notes,DGGE.profile.notes,comments.psba,Fraction,Fraction.detail,Fraction.detail_c,Fraction.detail_b,Time,Time2,Lab_ID,d15N,d13C,Weight_mg,Kim_C.percent,Kim_N.percent,Weight_mg.1,C_percent.weight,C_percent.weight.num,C_mg,N_percent.weight,N_percent.weight.num,N_mg,CN_molar,Mycrosporine.glycine,Palythine,Asterina,Shinorine,Nubbin,Nubbin_ID,Protein_cm2,Dino.density,Chla_cell,Chla_cm2,Pocilloporin,Date.y,Colony.tag,Ethanol.y,Field_notes,Plank.Day.Night,Fraction_Plank,Big.delta.15N,Big.delta.13C,N_ug,C_ug,Volume_L
174,LA018,11/20/19,Lizard,Big Vicki's,Pocillopora,Adult,C1cdt,C. pacificum,C. pacificum,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,,,,Host,Host,"Pocillopora, Adult",,Before,Before,NA,4.5,-16,5.045,9.68,2.08,5.045,0.097,9.7,0.489,0.021,2.1,0.105,5.4,0.884,0.879,0.814,0.768,original,LA018,2.157,1.036,2.802040648,1.952565819,NA,20/11/19,Yes,Yes,,,,1.5,-0.4,NA,NA,NA
175,LA018,11/20/19,Lizard,Big Vicki's,Pocillopora,Adult,C1cdt,C. pacificum,C. pacificum,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,,,,Host,Host,"Pocillopora, Adult",,During,During/After,11013,3.8,-15.6,4.64,14.44,2.81,4.643,0.144,14.4,0.67,0.028,2.8,0.131,6,NA,NA,NA,NA,original,LA018,1.33358424,0.537161689,8.53491691,4.584630383,11.03373023,,,,,,,NA,NA,NA,NA,NA
176,LA018,11/20/19,Lizard,Big Vicki's,Pocillopora,Adult,C1cdt,C. pacificum,C. pacificum,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,,,,Symbiont,Symbiont,"Pocillopora, Adult",,Before,Before,NA,3,-15.6,3.006,28.98,4.57,3.006,0.29,29,0.871,0.046,4.6,0.137,7.4,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
177,LA019,11/20/19,Lizard,Big Vicki's,Pocillopora,Adult,C1cdt,C. pacificum,C. pacificum,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,,,,Host,Host,"Pocillopora, Adult",,Before,Before,5715,4.1,-15.2,5.045,7.24,1.68,5.045,0.072,7.2,0.365,0.017,1.7,0.085,5,0.727,0.731,0.651,0.594,original,LA019,1.299,0.793,1.468920777,1.50465804,NA,20/11/19,Yes,Yes,,,,NA,NA,NA,NA,NA
178,LA019,11/20/19,Lizard,Big Vicki's,Pocillopora,Adult,C1cdt,C. pacificum,C. pacificum,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,,,,Host,Host,"Pocillopora, Adult",,During,During/After,11021,3.8,-15.7,4.63,22.42,4.52,4.631,0.224,22.4,1.038,0.045,4.5,0.209,5.8,NA,NA,NA,NA,original,LA019,2.136617202,0.520635607,7.509121065,3.909515802,8.831339803,,,,,,,NA,NA,NA,NA,NA
179,LA020,11/20/19,Lizard,Big Vicki's,Pocillopora,Adult,C1cdt,C. pacificum,C. pacificum,Pver(OPI40),"Pver(OPI40), C. pacificum","Pver(OPI40), C. pacificum","Lizard, Pver(OPI40), C. pacificum",Yes,Yes,,,,Host,Host,"Pocillopora, Adult",,Before,Before,5714,4.2,-15.5,5.068,8.65,1.84,5.068,0.086,8.6,0.438,0.018,1.8,0.093,5.5,0.901,0.852,0.758,0.711,original,LA020,1.68,0.781,1.401058765,2.903992877,NA,20/11/19,Yes,Yes,,,,NA,NA,NA,NA,NA
180,LA025,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,C. pacificum,Pver(OPI40),"Pver(OPI40), C. pacificum","Pver(OPI40), C. pacificum","Lizard, Pver(OPI40), C. pacificum",Yes,Yes,,,,Host,Host,"Pocillopora, Adult",,Before,Before,5773,4.2,-15.8,5.011,9.85,2.08,5.011,0.098,9.8,0.493,0.021,2.1,0.104,5.5,0.671,0.632,0.582,0.56,original,LA025,2.152,1.414,2.872172016,0.569837151,NA,23/11/19,Yes,Yes,,,,1.2,-0.6,NA,NA,NA
181,LA025,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,C. pacificum,Pver(OPI40),"Pver(OPI40), C. pacificum","Pver(OPI40), C. pacificum","Lizard, Pver(OPI40), C. pacificum",Yes,Yes,,,,Host,Host,"Pocillopora, Adult",,During,During/After,NA,4.4,-15.7,4.95,17.01,3.52,4.946,0.17,17,0.841,0.035,3.5,0.174,5.6,NA,NA,NA,NA,original,LA025,1.475819557,0.663198491,6.203378436,4.114071217,13.41123057,,,,,,,NA,NA,NA,NA,NA
182,LA025,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,C. pacificum,Pver(OPI40),"Pver(OPI40), C. pacificum","Pver(OPI40), C. pacificum","Lizard, Pver(OPI40), C. pacificum",Yes,Yes,,,,Symbiont,Symbiont,"Pocillopora, Adult",,Before,Before,NA,3,-15.2,3.282,19.94,3.27,3.282,0.199,19.9,0.654,0.033,3.3,0.107,7.1,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
183,LA026,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,,,,NA,NA,"Pocillopora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,LA027,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,C. pacificum,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,Possibly one egg,,,Host,Host,"Pocillopora, Adult",,Before,Before,NA,4.3,-15.8,5.051,10.98,2.32,5.051,0.11,11,0.555,0.023,2.3,0.117,5.5,1.268,1.211,1.099,1.04,original,LA027,1.936,1.322,1.884988244,0.883915687,NA,23/11/19,Yes,Yes,Possibly one egg,,,1.5,-0.6,NA,NA,NA
185,LA027,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,C. pacificum,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,Possibly one egg,,,Host,Host,"Pocillopora, Adult",,During,During/After,11010,3.8,-14.9,5.08,19.45,3.61,5.079,0.194,19.4,0.988,0.036,3.6,0.183,6.3,NA,NA,NA,NA,original,LA027,2.623479405,0.827286454,3.114703226,2.576751787,17.01092753,,,,,,,NA,NA,NA,NA,NA
186,LA027,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,C. pacificum,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,Possibly one egg,,,Symbiont,Symbiont,"Pocillopora, Adult",,Before,Before,9288,2.8,-15.2,3.028,31.4,5.41,3.028,0.314,31.4,0.951,0.054,5.4,0.164,6.8,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
187,LA028,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,C. pacificum,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,,,,Host,Host,"Pocillopora, Adult",,Before,Before,NA,4,-17.1,3.16,10.44,2.15,3.16,0.104,10.4,0.33,0.022,2.2,0.068,5.7,1.363,1.351,1.219,1.129,original,LA028,1.348,0.457,1.712383412,0.79597509,NA,23/11/19,Yes,Yes,,,,0.6,-0.3,NA,NA,NA
188,LA028,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,C. pacificum,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,,,,Host,Host,"Pocillopora, Adult",,During,During/After,11009,3.8,-16.5,4.67,16.37,3.22,4.669,0.164,16.4,0.764,0.032,3.2,0.15,5.9,NA,NA,NA,NA,original,LA028,1.82704008,0.61489405,7.988643454,4.912169325,10.15819083,,,,,,,NA,NA,NA,NA,NA
189,LA028,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,C. pacificum,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,,,,Symbiont,Symbiont,"Pocillopora, Adult",,Before,Before,9290,3.4,-16.8,3.598,18.26,3.3,3.598,0.183,18.3,0.657,0.033,3.3,0.119,6.4,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
190,LA029,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,C. pacificum,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,,,,Host,Host,"Pocillopora, Adult",,Before,Before,5736,4,-14.5,5.082,8.05,1.76,5.082,0.08,8,0.409,0.018,1.8,0.09,5.3,0.958,0.892,0.798,0.759,original,LA029,1.116,0.554,1.909947165,1.146787992,NA,23/11/19,Yes,Yes,,,,1.6,-0.5,NA,NA,NA
191,LA029,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,C. pacificum,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,,,,Host,Host,"Pocillopora, Adult",,During,During/After,11050,4.2,-16.3,4.7,18.77,3.86,4.703,0.188,18.8,0.883,0.039,3.9,0.182,5.7,NA,NA,NA,NA,original,LA029,1.190362227,0.714714436,4.008731356,2.865098171,11.62828178,,,,,,,NA,NA,NA,NA,NA
192,LA029,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,C. pacificum,Pver_Pbairdi,"Pver_Pbairdi, C. pacificum","Pver_Pbairdi, C. pacificum","Lizard, Pver_Pbairdi, C. pacificum",Yes,Yes,,,,Symbiont,Symbiont,"Pocillopora, Adult",,Before,Before,9293,2.4,-14,3.083,16.44,2.74,3.083,0.164,16.4,0.507,0.027,2.7,0.084,7,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
193,LA030,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,,Pver(OPI40),"Pver(OPI40), C. pacificum","Pver(OPI40), C. pacificum","Lizard, Pver(OPI40), C. pacificum",Yes,Yes,,,,NA,NA,"Pocillopora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,LA031,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,C. pacificum,Pver(OPI40),"Pver(OPI40), C. pacificum","Pver(OPI40), C. pacificum","Lizard, Pver(OPI40), C. pacificum",Yes,Yes,,,,NA,NA,"Pocillopora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,LA032,11/23/19,Lizard,Turtle South,Pocillopora,Adult,C1cd,C. pacificum,C. pacificum,Pver(OPI40)_clade II,"Pver(OPI40), C. pacificum","Pver(OPI40), C. pacificum","Lizard, Pver(OPI40), C. pacificum",Yes,Yes,,,,NA,NA,"Pocillopora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,LA049,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,LA050,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,LA051,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Eggs (lots),,,NA,NA,"Stylophora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,LA052,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Eggs (lots),,,Host,Host,"Stylophora, Adult",,Before,Before,5783,3.4,-16.1,4.937,6.95,1.48,4.937,0.069,6.9,0.343,0.015,1.5,0.073,5.5,0.895,0.944,0.893,0.827,original,LA052,1.083,0.636,1.251315666,1.021329632,NA,19/11/19,No,Yes,Eggs (lots),,,0.1,-0.2,NA,NA,NA
200,LA052,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Eggs (lots),,,Host,Host,"Stylophora, Adult",,During,During/After,11018,3.8,-15.2,4.8,11.44,2.36,4.795,0.114,11.4,0.549,0.024,2.4,0.113,5.6,NA,NA,NA,NA,original,LA052,1.438782333,0.384077971,5.121031579,1.966875417,19.44066743,,,,,,,NA,NA,NA,NA,NA
201,LA052,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Eggs (lots),,,Symbiont,Symbiont,"Stylophora, Adult",,Before,Before,9319,3.3,-15.9,2.792,30.42,5.65,2.792,0.304,30.4,0.849,0.057,5.7,0.158,6.3,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
202,LA053,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Eggs (lots),,,Host,Host,"Stylophora, Adult",,Before,Before,NA,3.5,-15.8,5.094,5.64,1.14,5.094,0.056,5.6,0.287,0.011,1.1,0.058,5.8,0.755,0.805,0.761,0.699,original,LA053,0.969,0.912,1.290305594,0.584777757,NA,19/11/19,No,Yes,Eggs (lots),,,1.7,-0.5,NA,NA,NA
203,LA053,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Eggs (lots),,,Host,Host,"Stylophora, Adult",,During,During/After,10985,3.9,-14.8,5.39,10.36,2.34,5.39,0.104,10.4,0.558,0.023,2.3,0.126,5.2,NA,NA,NA,NA,original,LA053,1.183039013,0.580174061,4.644050465,2.694357616,19.25264904,,,,,,,NA,NA,NA,NA,NA
204,LA053,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Eggs (lots),,,Symbiont,Symbiont,"Stylophora, Adult",,Before,Before,9303,1.8,-15.3,2.591,20.82,3.54,2.591,0.208,20.8,0.539,0.035,3.5,0.092,6.9,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
205,LA054,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,LA055,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Adult",,Before,Before,5779,3.8,-16,4.978,9.59,2.06,4.978,0.096,9.6,0.477,0.021,2.1,0.102,5.4,0.78,0.83,0.785,0.723,original,LA055,1.261,1.816,0.880070148,1.394148835,NA,19/11/19,No,Yes,,,,1.6,-0.4,NA,NA,NA
207,LA055,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Adult",,During,During/After,11035,4.1,-14.8,5.26,11.12,2.42,5.26,0.111,11.1,0.585,0.024,2.4,0.127,5.4,NA,NA,NA,NA,original,LA055,1.334771282,1.606249252,1.396819923,2.243640957,22.21231535,,,,,,,NA,NA,NA,NA,NA
208,LA055,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Adult",,Before,Before,9301,2.2,-15.6,3.35,28.51,4.56,3.35,0.285,28.5,0.955,0.046,4.6,0.153,7.3,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
209,LA056,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Eggs (lots),,,Host,Host,"Stylophora, Adult",,Before,Before,5734,3.5,-15.7,4.91,4.74,0.96,4.91,0.047,4.7,0.233,0.01,1,0.047,5.7,0.743,0.771,0.723,0.67,original,LA056,0.501,0.574,1.404594923,0.812760464,NA,19/11/19,No,Yes,Eggs (lots),,,0.8,-0.1,NA,NA,NA
210,LA056,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Eggs (lots),,,Host,Host,"Stylophora, Adult",,During,During/After,11036,4,-14.5,4.74,6.21,1.36,4.738,0.062,6.2,0.294,0.014,1.4,0.064,5.3,NA,NA,NA,NA,original,LA056,1.103221056,0.371974553,5.807563025,2.160265659,34.12084254,,,,,,,NA,NA,NA,NA,NA
211,LA056,11/19/19,Lizard,Granite Bluff,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Eggs (lots),,,Symbiont,Symbiont,"Stylophora, Adult",,Before,Before,9296,2.7,-15.6,3.184,17.71,3.14,3.184,0.177,17.7,0.564,0.031,3.1,0.1,6.6,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
212,LA065,11/21/19,Lizard,Big Vicki's,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Few eggs,,,Host,Host,"Stylophora, Adult",,Before,Before,5775,3.6,-16.4,5.092,6.21,1.29,5.092,0.062,6.2,0.316,0.013,1.3,0.066,5.6,0.879,0.915,0.857,0.791,original,LA065,1.137,0.665,1.725645626,0.690066978,NA,21/11/19,No,Yes,Few eggs,,,0.2,-0.1,NA,NA,NA
213,LA065,11/21/19,Lizard,Big Vicki's,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Few eggs,,,Host,Host,"Stylophora, Adult",,During,During/After,10988,3.6,-15.1,4.77,10.36,2.34,4.766,0.104,10.4,0.494,0.023,2.3,0.111,5.2,NA,NA,NA,NA,original,LA065,1.100189757,0.491537205,4.18766323,2.058392281,24.38042305,,,,,,,NA,NA,NA,NA,NA
214,LA065,11/21/19,Lizard,Big Vicki's,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Few eggs,,,Symbiont,Symbiont,"Stylophora, Adult",,Before,Before,9324,3.4,-16.3,3.123,18,3.77,3.123,0.18,18,0.562,0.038,3.8,0.118,5.6,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
215,LA066,11/21/19,Lizard,Big Vicki's,Stylophora,Adult,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Few eggs,,,Host,Host,"Stylophora, Adult",,Before,Before,5719,3.9,-16.4,5.107,6.39,1.32,5.107,0.064,6.4,0.327,0.013,1.3,0.068,5.6,0.692,0.726,0.692,0.644,original,LA066,1.067,0.817,1.540825676,1.457094133,NA,21/11/19,No,Yes,Few eggs,,,0.6,-0.4,NA,NA,NA
216,LA066,11/21/19,Lizard,Big Vicki's,Stylophora,Adult,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Few eggs,,,Host,Host,"Stylophora, Adult",,During,During/After,11005,3.4,-14.5,5.56,9.27,1.8,5.555,0.093,9.3,0.515,0.018,1.8,0.1,6,NA,NA,NA,NA,original,LA066,1.156895702,0.461497731,5.310666667,2.450860618,19.39653792,,,,,,,NA,NA,NA,NA,NA
217,LA066,11/21/19,Lizard,Big Vicki's,Stylophora,Adult,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,Few eggs,,,Symbiont,Symbiont,"Stylophora, Adult",,Before,Before,9322,3.3,-16,3.372,13.04,2.74,3.372,0.13,13,0.44,0.027,2.7,0.092,5.6,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
218,LA067,11/21/19,Lizard,Big Vicki's,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,Mix with C.latusorum,psba indicates C. latusorum,NA,NA,"Stylophora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,LA068,11/21/19,Lizard,Big Vicki's,Stylophora,Adult,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,LA069,11/21/19,Lizard,Big Vicki's,Stylophora,Adult,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,LA070,11/21/19,Lizard,Big Vicki's,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Adult",,Before,Before,5794,3.7,-15.7,5.012,6.48,1.37,5.012,0.065,6.5,0.325,0.014,1.4,0.068,5.5,0.82,0.901,0.854,0.776,original,LA070,0.794,0.648,1.601215152,0.614033982,NA,21/11/19,No,Yes,,,,0.7,0,NA,NA,NA
222,LA070,11/21/19,Lizard,Big Vicki's,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Adult",,During,During/After,10987,3.6,-15.2,5.01,13.82,2.93,5.008,0.138,13.8,0.692,0.029,2.9,0.147,5.5,NA,NA,NA,NA,original,LA070,1.363508137,0.698634303,4.091297935,2.858321081,13.45473751,,,,,,,NA,NA,NA,NA,NA
223,LA070,11/21/19,Lizard,Big Vicki's,Stylophora,Adult,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Adult",,Before,Before,9330,3,-15.7,3.504,30.15,5.93,3.504,0.301,30.1,1.056,0.059,5.9,0.208,5.9,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
